Date,Description,Amount
2024-09-23,ACH Withdrawal PAYPAL INST XFER 092324 CHERRI METAPLATFOR,-346.80
2024-09-23,ACH Withdrawal CLEARCO NN772DE 092324 Shop Cherri LLC A76A,-134.12
2024-09-23,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 092324 Shop Cherri LLC 30938323,-50.48
2024-09-24,ACH deposit shopify TRANSFER 092424 GABRIELLA SCARINGE ST-D5Q6G8J4M2H6,1493.60
2024-09-24,ACH deposit TikTok Inc PAYMENT 092424 Shop Cherri LLC 000000XXXXX6083,181.76
2024-09-24,ACH deposit SHOPIFY TRANSFER 092424 GABRIELLA SCARINGE CHERRI,158.22
2024-09-24,ACH deposit SHOPPAYINST AFRM PAYMENTS 092424 Cherri HZ53MKLZAEBY2KJ,103.35
2024-09-24,ACH deposit PAYPAL TRANSFER 092424 CHERRI 1037108410872,96.31
2024-09-24,ACH deposit TikTok Inc PAYMENT 092424 Shop Cherri LLC 000000XXXXX1979,27.35
2024-09-24,Debit Card Purchase 092424 ORDER PROTECTION   LEHI   UT,-13.33
2024-09-24,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 092424 Shop Cherri LLC 30967430,-157.68
2024-09-25,ACH deposit shopify TRANSFER 092524 GABRIELLA SCARINGE ST-M1Z5O5C1L1T4,453.82
2024-09-25,ACH deposit SHOPIFY TRANSFER 092524 GABRIELLA SCARINGE CHERRI,78.12
2024-09-25,ACH deposit TikTok Inc PAYMENT 092524 Shop Cherri LLC 000000XXXXX2930,50.04
2024-09-25,Debit Card Purchase 092524 ORDER PROTECTION   LEHI   UT,-10.63
2024-09-25,Recur Mobile Debit Purchase 092524 SHOPIFY XXXXX7563 ELK GROVE VI IL,-754.63
2024-09-25,ACH Withdrawal PAYPAL INST XFER 092524 CHERRI METAPLATFOR,-734.88
2024-09-25,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 092524 Shop Cherri LLC 31062383,-636.17
2024-09-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 092524 Shop Cherri LLC 30996476,-159.65
2024-09-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 092524 Shop Cherri LLC 31041578,-108.94
2024-09-25,ACH Withdrawal STELLAR FASHION SALE 092524 GABRIELLA SCARINGE,-99.53
2024-09-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 092524 Shop Cherri LLC 31019793,-97.28
2024-09-26,ACH deposit shopify TRANSFER 092624 GABRIELLA SCARINGE ST-T6Z6R5C5W6J4,146.22
2024-09-26,ACH deposit TikTok Inc PAYMENT 092624 Shop Cherri LLC 000000XXXXX1858,144.79
2024-09-26,ACH deposit SHOPIFY TRANSFER 092624 GABRIELLA SCARINGE CHERRI,64.70
2024-09-26,ACH deposit TikTok Inc PAYMENT 092624 Shop Cherri LLC 000000XXXXX2974,27.67
2024-09-26,Debit Card Purchase 092624 ORDER PROTECTION   LEHI   UT,-1.75
2024-09-26,ACH Withdrawal CLEARCO NN772DE 092624 Shop Cherri LLC 5XC7,-162.14
2024-09-26,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 092624 Shop Cherri LLC 31072087,-31.91
2024-09-27,ACH deposit shopify TRANSFER 092724 GABRIELLA SCARINGE ST-L1Y7M9D4G6P9,138.06
2024-09-27,ACH deposit TikTok Inc PAYMENT 092724 Shop Cherri LLC 000000XXXXX7827,108.00
2024-09-27,ACH deposit AFTERPAY 1217 EDI PAYMNT 092724 Gabriella Scaringe iy4YKWPn40MjVuh,76.17
2024-09-27,Debit Card Purchase 092724 ORDER PROTECTION   LEHI   UT,-10.97
2024-09-27,Mobile Debit Purchase 092724 AMZ AMAZON PAYMENTS  AMZN COM BIL WA,-20.00
2024-09-27,ACH Withdrawal IMPACT RADIUS LEAD CHARG 092724 GABRIELLASCARINGE 259411,-1000.00
2024-09-27,ACH Withdrawal STELLAR FASHION SALE 092724 GABRIELLA SCARINGE,-190.00
2024-09-27,ACH Withdrawal CLEARCO NN772DE 092724 Shop Cherri LLC PQYQ,-170.78
2024-09-27,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 092724 Shop Cherri LLC 31105226,-79.93
2024-09-27,ACH Withdrawal PAYPAL INST XFER 092724 GABRIELLA SCARINGE UBER,-9.99
2024-09-30,ACH deposit shopify TRANSFER 093024 GABRIELLA SCARINGE ST-B5H3B1K4N3A3,438.99
2024-09-30,ACH deposit SHOPIFY TRANSFER 093024 GABRIELLA SCARINGE CHERRI,54.82
2024-09-30,Debit Card Purchase 093024 ORDER PROTECTION   LEHI   UT,-3.41
2024-09-30,Debit Card Purchase 093024 ORDER PROTECTION   LEHI   UT,-12.20
2024-09-30,Debit Card Purchase 093024 ORDER PROTECTION   LEHI   UT,-13.33
2024-09-30,Mobile Debit Purchase 093024 AMZ AMAZON PAYMENTS  AMZN COM BIL WA,-19.99
2024-09-30,Recur Mobile Debit Purchase 093024 THE FFC FEMALE FOUNDE BROOKLYN NY,-619.00
2024-09-30,ACH Withdrawal PAYPAL INST XFER 093024 CHERRI METAPLATFOR,-657.11
2024-09-30,ACH Withdrawal PAYPAL INST XFER 093024 CHERRI METAPLATFOR,-566.02
2024-09-30,ACH Withdrawal CLEARCO NN772DE 093024 Shop Cherri LLC B457,-134.12
2024-09-30,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 093024 Shop Cherri LLC 31133431,-76.94
2024-09-30,ACH Withdrawal PAYPAL INST XFER 093024 GABRIELLA SCARINGE HULU,-7.99
