Date,Description,Amount
2025-12-10,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121025 Shop Cherri LLC 45943392,-58.51
2025-12-10,ACH Withdrawal PAYPAL INST XFER 121025 CHERRI  TIKTOK,-53.00
2025-12-10,ACH Withdrawal PAYPAL INST XFER 121025 CHERRI  TIKTOK,-51.00
2025-12-10,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121025 Shop Cherri LLC 45913668,-37.69
2025-12-10,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121025 Shop Cherri LLC 45951354,-34.42
2025-12-10,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121025 Shop Cherri LLC 45921590,-22.17
2025-12-10,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121025 Shop Cherri LLC 45880327,-13.42
2025-12-10,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121025 Shop Cherri LLC 45883384,-7.90
2025-12-10,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121025 GABRIELLA SCARINGE M121377629101,-4.34
2025-12-11,ACH deposit shopify TRANSFER 121125 GABRIELLA SCARINGE ST-N9E0V1K1M0O3,121.20
2025-12-11,ACH deposit SHOPIFY TRANSFER 121125 GABRIELLA SCARINGE CHERRI,72.99
2025-12-11,Mobile Debit Purchase 121125 AMAZON COM 3J28C5KA3 SEATTLE WA,-39.21
2025-12-11,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121125 Shop Cherri LLC 45978625,-51.02
2025-12-11,ACH Withdrawal CAPITAL ONE MOBILE PMT 121125 Gabriella Marie Scarin CA07935285BB84C,-40.25
2025-12-11,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121125 Shop Cherri LLC 45981722,-30.01
2025-12-11,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121125 GABRIELLA SCARINGE M121379141578,-8.05
2025-12-11,ACH Withdrawal PAYPAL INST XFER 121125 CHERRI  GOOGLE GOOGLE O,-2.17
2025-12-12,ACH deposit TikTok Inc PAYMENT 121225 Shop Cherri LLC 000000XXXXX9677,1066.83
2025-12-12,ACH deposit TikTok Inc PAYMENT 121225 Shop Cherri LLC 000000XXXXX6940,990.96
2025-12-12,ACH deposit SHOPIFY TRANSFER 121225 GABRIELLA SCARINGE CHERRI,169.01
2025-12-12,ACH deposit shopify TRANSFER 121225 GABRIELLA SCARINGE ST-C9C1G6I6H1B6,101.63
2025-12-12,ACH deposit OrderProtectionc EDI PYMNTS 121225 Gabriella Scaringe 103395XXXXX2064,20.64
2025-12-12,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121225 Shop Cherri LLC 46022273,-17.79
2025-12-12,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121225 Shop Cherri LLC 46025360,-10.47
2025-12-12,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121225 GABRIELLA SCARINGE M121380446532,-8.13
2025-12-15,ACH deposit TikTok Inc PAYMENT 121525 Shop Cherri LLC 000000XXXXX2772,902.85
2025-12-15,ACH deposit SHOPIFY TRANSFER 121525 GABRIELLA SCARINGE CHERRI,105.82
2025-12-15,ACH deposit shopify TRANSFER 121525 GABRIELLA SCARINGE ST-K2O9E8O6H2A8,93.20
2025-12-15,ACH deposit SHOPIFY TRANSFER 121525 GABRIELLA SCARINGE CHERRI,88.37
2025-12-15,Debit Card Purchase 121525 SP SWEET ES BAKE SHOP LOS ANGELES CA,-344.40
2025-12-15,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121525 Shop Cherri LLC 46059208,-16.37
2025-12-15,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121525 Shop Cherri LLC 46062285,-9.63
2025-12-15,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121525 GABRIELLA SCARINGE M121382151705,-2.99
2025-12-16,ACH deposit shopify TRANSFER 121625 GABRIELLA SCARINGE ST-G6X6O7D9C4C7,739.13
2025-12-16,ACH deposit TikTok Inc PAYMENT 121625 Shop Cherri LLC 000001XXXXX9552,738.61
2025-12-16,ACH deposit TikTok Inc PAYMENT 121625 Shop Cherri LLC 000000XXXXX8873,717.01
2025-12-16,Mobile Debit Purchase 121625 SHIPBOB COM      CHICAGO  IL,-2.42
2025-12-16,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121625 Shop Cherri LLC 46098126,-93.18
2025-12-16,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121625 Shop Cherri LLC 46101127,-54.81
2025-12-16,ACH Withdrawal UPSBILLCTR 0000F5W411,-28.08
2025-12-16,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121625 GABRIELLA SCARINGE M121385364330,-15.78
2025-12-16,ACH Withdrawal PAYPAL INST XFER 121625 CHERRI  CANVA,-14.99
2025-12-16,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121625 GABRIELLA SCARINGE M121386635637,-4.75
2025-12-16,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121625 GABRIELLA SCARINGE M121383569175,-2.33
2025-12-17,ACH deposit TikTok Inc PAYMENT 121725 Shop Cherri LLC 000001XXXXX9234,1175.73
2025-12-17,ACH deposit shopify TRANSFER 121725 GABRIELLA SCARINGE ST-W6V4D7U5Z2X7,153.59
2025-12-17,Mobile Debit Purchase 121725 AMZ AMAZON PAYMENTS  SEATTLE WA,-39.99
2025-12-17,ACH Withdrawal VENMO PAYMENT 121725 GABRIELLA SCARINGE 1046981937168,-92.00
2025-12-17,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121725 Shop Cherri LLC 46136168,-37.70
2025-12-17,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121725 Shop Cherri LLC 46168834,-33.96
2025-12-17,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121725 Shop Cherri LLC 46198186,-26.86
2025-12-17,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121725 Shop Cherri LLC 46139318,-22.17
2025-12-17,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121725 Shop Cherri LLC 46161080,-19.97
2025-12-17,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121725 Shop Cherri LLC 46190702,-15.80
2025-12-17,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121725 GABRIELLA SCARINGE M121387575109,-4.75
2025-12-18,ACH deposit TikTok Inc PAYMENT 121825 Shop Cherri LLC 000001XXXXX5961,539.52
2025-12-18,ACH deposit shopify TRANSFER 121825 GABRIELLA SCARINGE ST-B7Z4O6H0Y7H9,223.53
2025-12-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121825 Shop Cherri LLC 46232991,-39.57
2025-12-18,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121825 Shop Cherri LLC 46236146,-23.28
2025-12-19,ACH deposit TikTok Inc PAYMENT 121925 Shop Cherri LLC 000001XXXXX5811,458.16
2025-12-19,ACH deposit TikTok Inc PAYMENT 121925 Shop Cherri LLC 000001XXXXX7182,223.32
2025-12-19,ACH deposit shopify TRANSFER 121925 GABRIELLA SCARINGE ST-H5B0V1V6Z8T4,30.97
2025-12-19,Recur Mobile Debit Purchase 121925 SHOPIFY XXXXX3307 ELK GROVE VI IL,-1133.46
2025-12-19,ACH Withdrawal PAYPAL INST XFER 121925 CHERRI CEKKUHLMAN,-1710.00
2025-12-19,ACH Withdrawal VENMO PAYMENT 121925 GABRIELLA SCARINGE 1047029370956,-25.00
2025-12-19,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 121925 Shop Cherri LLC 46276344,-21.55
2025-12-19,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 121925 Shop Cherri LLC 46279473,-12.67
2025-12-19,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 121925 GABRIELLA SCARINGE M121391307043,-6.50
2025-12-22,ACH deposit SHOPIFY TRANSFER 122225 GABRIELLA SCARINGE CHERRI,105.82
2025-12-22,ACH deposit SHOPIFY TRANSFER 122225 GABRIELLA SCARINGE CHERRI,82.27
2025-12-22,ACH deposit shopify TRANSFER 122225 GABRIELLA SCARINGE ST-V1W9L5T6A7R9,71.48
2025-12-22,IAT ACH Withdrawal THREECOLTS INDIA IAT PAYPAL 122225 CHERRI 1047065220307,-49.00
2025-12-22,ACH Withdrawal PAYPAL INST XFER 122225 CHERRI  ADOBE INC ADOBE,-37.55
2025-12-22,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 122225 Shop Cherri LLC 46323031,-13.28
2025-12-22,ACH Withdrawal PAYPAL INST XFER 122225 GABRIELLA SCARINGE STARBUCKSSE,-7.89
2025-12-22,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 122225 Shop Cherri LLC 46326303,-7.81
2025-12-23,ACH deposit shopify TRANSFER 122325 GABRIELLA SCARINGE ST-Z2X8N6P2M3G8,643.25
2025-12-23,ACH deposit TikTok Inc PAYMENT 122325 Shop Cherri LLC 000001XXXXX6830,289.78
2025-12-23,ACH deposit SHOPIFY TRANSFER 122325 GABRIELLA SCARINGE CHERRI,153.96
2025-12-23,ACH deposit TikTok Inc PAYMENT 122325 Shop Cherri LLC 000001XXXXX4687,151.27
2025-12-23,"ACH deposit TikTok Shop 2512225201 122325 Shop Cherri LLC USLCEWELSX,",92.06
2025-12-23,ACH deposit TikTok Inc PAYMENT 122325 Shop Cherri LLC 000001XXXXX4664,29.46
2025-12-23,ACH Withdrawal NYS DTF SALES Tax Paymnt 122325 SW2518915813 000000XXXXX2833,-942.38
2025-12-23,ACH Withdrawal PAYPAL INST XFER 122325 CHERRI ALIPAYUSINC,-92.70
2025-12-23,ACH Withdrawal UPSBILLCTR 0000F5W411,-77.75
2025-12-23,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 122325 Shop Cherri LLC 46377017,-25.18
2025-12-23,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 122325 Shop Cherri LLC 46380262,-14.81
2025-12-23,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 122325 GABRIELLA SCARINGE M121397165427,-13.24
2025-12-23,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 122325 GABRIELLA SCARINGE M121396053456,-4.13
2025-12-24,ACH deposit shopify TRANSFER 122425 GABRIELLA SCARINGE ST-B2D6W2L7D6U6,71.41
2025-12-24,ACH deposit TikTok Inc PAYMENT 122425 Shop Cherri LLC 000001XXXXX8165,18.41
2025-12-24,Recur Mobile Debit Purchase 122425 LINKTREE LINKTREE SAN FRANCISC CA,-16.34
2025-12-24,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 122425 Shop Cherri LLC 46413021,-111.97
2025-12-24,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 122425 Shop Cherri LLC 46416499,-65.87
2025-12-24,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 122425 Shop Cherri LLC 46442282,-22.93
2025-12-24,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 122425 Shop Cherri LLC 46446066,-13.49
2025-12-24,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 122425 Shop Cherri LLC 46469656,-12.70
2025-12-24,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 122425 Shop Cherri LLC 46475281,-7.47
2025-12-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 122425 GABRIELLA SCARINGE M121398118008,-2.94
2025-12-26,ACH deposit TikTok Inc PAYMENT 122625 Shop Cherri LLC 000001XXXXX6043,199.26
2025-12-26,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 122625 GABRIELLA SCARINGE M121399608610,-2.29
2025-12-29,ACH deposit shopify TRANSFER 122925 GABRIELLA SCARINGE ST-X9E3O7V6Q7V3,564.72
2025-12-29,ACH deposit TikTok Inc PAYMENT 122925 Shop Cherri LLC 000001XXXXX9638,102.80
2025-12-29,ACH deposit SHOPIFY TRANSFER 122925 GABRIELLA SCARINGE CHERRI,96.08
2025-12-29,ACH deposit TikTok Inc PAYMENT 122925 Shop Cherri LLC 000001XXXXX7700,84.70
2025-12-29,ACH deposit SHOPIFY TRANSFER 122925 GABRIELLA SCARINGE CHERRI,77.82
2025-12-29,Debit Card Purchase 122925 SERVICINGSOLUTIONSCARD 8779300422 TX,-5000.00
2025-12-29,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 122925 Shop Cherri LLC 46531236,-50.63
2025-12-29,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 122925 Shop Cherri LLC 46535062,-29.78
2025-12-29,ACH Withdrawal PAYPAL INST XFER 122925 GABRIELLA SCARINGE HULU,-11.99
2025-12-29,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 122925 GABRIELLA SCARINGE M121402027513,-4.85
2025-12-30,ACH deposit shopify TRANSFER 123025 GABRIELLA SCARINGE ST-S6E8C1V7A2W1,834.26
2025-12-30,ACH deposit SHOPIFY TRANSFER 123025 GABRIELLA SCARINGE CHERRI,90.23
2025-12-30,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 123025 Shop Cherri LLC 46569188,-62.10
2025-12-30,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 123025 Shop Cherri LLC 46590423,-43.19
2025-12-30,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 123025 Shop Cherri LLC 46573805,-36.53
2025-12-30,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 123025 Shop Cherri LLC 46593920,-25.40
2025-12-30,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 123025 GABRIELLA SCARINGE M121404058095,-8.20
2025-12-30,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 123025 GABRIELLA SCARINGE M121405009548,-7.96
2025-12-30,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 123025 GABRIELLA SCARINGE M121402764487,-3.58
2025-12-31,ACH deposit shopify TRANSFER 123125 GABRIELLA SCARINGE ST-H6N3P9Y1B0N6,151.09
2025-12-31,ACH deposit SHOPIFY TRANSFER 123125 GABRIELLA SCARINGE CHERRI,77.82
2025-12-31,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 123125 Shop Cherri LLC 46647903,-98.58
2025-12-31,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 123125 Shop Cherri LLC 46654150,-57.99
2025-12-31,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 123125 Shop Cherri LLC 46621209,-51.58
2025-12-31,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 123125 Shop Cherri LLC 46625020,-30.34
2025-12-31,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 123125 Shop Cherri LLC 46672024,-26.48
2025-12-31,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 123125 Shop Cherri LLC 46674829,-15.57
2025-12-31,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 123125 GABRIELLA SCARINGE M121405979262,-6.30
2025-12-31,Cash deposit limit exceeded,-3.00
