Date,Description,Amount
2025-06-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062425 GABRIELLA SCARINGE M121092480264,-26.76
2025-06-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062425 GABRIELLA SCARINGE M121093551040,-14.90
2025-06-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062425 GABRIELLA SCARINGE M121090746723,-5.82
2025-06-25,ACH deposit TikTok Inc PAYMENT 062525 Shop Cherri LLC 000000XXXXX2193,268.02
2025-06-25,ACH deposit shopify TRANSFER 062525 GABRIELLA SCARINGE ST-L9L3M1Y9C2M3,246.89
2025-06-25,ACH deposit SHOPIFY TRANSFER 062525 GABRIELLA SCARINGE CHERRI,37.12
2025-06-25,ACH Withdrawal PAYPAL INST XFER 062525 CHERRI METAPLATFOR,-2000.00
2025-06-25,ACH Withdrawal PAYPAL INST XFER 062525 CHERRI UPWRKESCROW,-157.88
2025-06-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062525 Shop Cherri LLC 39900699,-114.67
2025-06-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062525 Shop Cherri LLC 39872534,-101.89
2025-06-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062525 Shop Cherri LLC 39926740,-93.25
2025-06-25,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062525 Shop Cherri LLC 39905160,-67.45
2025-06-25,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062525 Shop Cherri LLC 39875619,-59.94
2025-06-25,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062525 Shop Cherri LLC 39934381,-54.86
2025-06-25,ACH Withdrawal PAYPAL INST XFER 062525 GABRIELLA SCARINGE USPS CNS,-32.05
2025-06-25,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062525 GABRIELLA SCARINGE M121094578646,-14.36
2025-06-26,ACH deposit SHOPIFY TRANSFER 062625 GABRIELLA SCARINGE CHERRI,284.17
2025-06-26,ACH deposit TikTok Inc PAYMENT 062625 Shop Cherri LLC 000000XXXXX0071,177.04
2025-06-26,ACH deposit SHOPIFY TRANSFER 062625 GABRIELLA SCARINGE ST-B0C5K0S6D4V5,37.66
2025-06-26,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062625 Shop Cherri LLC 39958093,-29.23
2025-06-26,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062625 GABRIELLA SCARINGE M121096345739,-17.62
2025-06-26,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062625 Shop Cherri LLC 39961159,-17.19
2025-06-27,ACH deposit shopify TRANSFER 062725 GABRIELLA SCARINGE ST-Z8O2X9I3S4U6,567.14
2025-06-27,ACH deposit SHOPPAYINST AFRM PAYMENTS 062725 Cherri F5E5A6QWYWG0HK2,218.17
2025-06-27,ACH deposit SHOPIFY TRANSFER 062725 GABRIELLA SCARINGE CHERRI,165.34
2025-06-27,ACH deposit TikTok Inc PAYMENT 062725 Shop Cherri LLC 000000XXXXX2832,137.95
2025-06-27,Wire transfer withdrawal Harper Lee OEM G arment Co. 062725 USDSBBMM5Genve2reD6,-629.01
2025-06-27,Wire transfer fee US2506267920899,-25.00
2025-06-27,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 062725 Shop Cherri LLC 39997185,-160.15
2025-06-27,ACH Withdrawal CLEARCO NN772DE 062725 Shop Cherri LLC KRF4,-125.89
2025-06-27,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 062725 Shop Cherri LLC 40000148,-94.21
2025-06-27,ACH Withdrawal PAYPAL INST XFER 062725 GABRIELLA SCARINGE USPS CNS,-66.30
2025-06-27,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 062725 GABRIELLA SCARINGE M121098005845,-5.68
2025-06-30,ACH deposit SHOPIFY TRANSFER 063025 GABRIELLA SCARINGE CHERRI,200.47
2025-06-30,ACH deposit SHOPIFY TRANSFER 063025 GABRIELLA SCARINGE CHERRI,84.00
2025-06-30,ACH deposit shopify TRANSFER 063025 GABRIELLA SCARINGE ST-P9Z8Y6N7H7R8,73.36
2025-06-30,ACH deposit TikTok Inc PAYMENT 063025 Shop Cherri LLC 000000XXXXX9152,62.30
2025-06-30,ACH Withdrawal CAPITAL ONE ONLINE PMT 063025 Gabriella Marie Scarin CA05CD32189E270,-1000.00
2025-06-30,ACH Withdrawal PAYPAL INST XFER 063025 CHERRI PRINTFULINC,-42.13
2025-06-30,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 063025 GABRIELLA SCARINGE M121099738715,-20.15
2025-06-30,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 063025 Shop Cherri LLC 40030109,-12.91
2025-06-30,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 063025 Shop Cherri LLC 40033061,-7.59
2025-07-01,"Instant Transfer Received FROM ....8552, PAYPAL UTIDMMSHTJMAZQKW3MY PAYPAL",3975.00
2025-07-01,ACH deposit shopify TRANSFER 070125 GABRIELLA SCARINGE ST-N5A2N4V5M3B7,696.05
2025-07-01,ACH deposit TikTok Inc PAYMENT 070125 Shop Cherri LLC 000000XXXXX4548,240.87
2025-07-01,ACH deposit SHOPPAYINST AFRM AutoPay 070125 Cherri 2PUMUVUJZ2DK3LO,150.55
2025-07-01,ACH deposit TikTok Inc PAYMENT 070125 Shop Cherri LLC 000000XXXXX5723,73.81
2025-07-01,ACH deposit TikTok Inc PAYMENT 070125 Shop Cherri LLC 000000XXXXX0788,2.80
2025-07-01,Mobile Debit Purchase 070125 SHIPBOB COM      CHICAGO   IL . information. the error or problem appeared. an error or why you need more information. the time it takes us to complete our investigation.,-2.50
2025-07-01,ACH PAYMENT TO ....4139 UTIDMMN88UQJMDELIP3 MDCH 1013,-2000.00
2025-07-01,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070125 Shop Cherri LLC 40090507,-1000.00
2025-07-01,ACH Withdrawal CLEARCO NN772DE 070125 Shop Cherri LLC V2QZ,-143.06
2025-07-01,ACH Withdrawal CLEARCO NN772DE 070125 Shop Cherri LLC XXGF,-131.18
2025-07-01,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070125 Shop Cherri LLC 40067320,-95.59
2025-07-01,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070125 Shop Cherri LLC 40070214,-56.23
2025-07-01,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070125 GABRIELLA SCARINGE M121104597989,-10.01
2025-07-01,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070125 GABRIELLA SCARINGE M121103311720,-9.93
2025-07-01,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070125 GABRIELLA SCARINGE M121101461453,-1.96
2025-07-02,ACH deposit shopify TRANSFER 070225 GABRIELLA SCARINGE ST-X6J3H1V4Y7G9,236.16
2025-07-02,ACH deposit SHOPIFY TRANSFER 070225 GABRIELLA SCARINGE CHERRI,153.35
2025-07-02,"ACH deposit TikTok Shop 2507015201 070225 Shop Cherri LLC USLCEWELSX,",38.58
2025-07-02,Mobile Debit Purchase 070225 PY MANHATTAN MINI 198 NEW YORK NY,-549.96
2025-07-02,Debit Card Purchase 070225 SERVICINGSOLUTIONSCARD 8779300422 TX,-1000.00
2025-07-02,ACH Withdrawal CHASE CREDIT CRD EPAY 070225 GABRIELLA MARIE SCARIN 8527916904,-1000.00
2025-07-02,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070225 Shop Cherri LLC 40125672,-76.67
2025-07-02,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070225 Shop Cherri LLC 40097529,-53.69
2025-07-02,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070225 Shop Cherri LLC 40130167,-45.10
2025-07-02,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070225 Shop Cherri LLC 40152080,-41.43
2025-07-02,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070225 Shop Cherri LLC 40100617,-31.59
2025-07-02,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070225 Shop Cherri LLC 40159227,-24.37
2025-07-02,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070225 GABRIELLA SCARINGE M121105815329,-8.90
2025-07-03,ACH deposit shopify TRANSFER 070325 GABRIELLA SCARINGE ST-N0F0U4W4L2E0,221.46
2025-07-03,ACH deposit SHOPIFY TRANSFER 070325 GABRIELLA SCARINGE CHERRI,192.17
2025-07-03,ACH deposit AFTERPAY 1217 EDI PAYMNT 070325 Gabriella Scaringe 1w7OZRFO4NIRYBq,79.58
2025-07-03,Debit Card Purchase 070325 RESOURCE FASHION   NEW YORK  NY,-71.31
2025-07-03,ACH Withdrawal PAYPAL INST XFER 070325 CHERRI METAPLATFOR,-2000.00
2025-07-03,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070325 Shop Cherri LLC 40184439,-85.73
2025-07-03,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070325 Shop Cherri LLC 40187375,-50.43
2025-07-03,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070325 GABRIELLA SCARINGE M121107737492,-10.91
2025-07-07,ACH deposit SHOPIFY TRANSFER 070725 GABRIELLA SCARINGE CHERRI,696.88
2025-07-07,ACH deposit shopify TRANSFER 070725 GABRIELLA SCARINGE ST-Y7G4M5V9W2P3,382.05
2025-07-07,ACH deposit SHOPIFY TRANSFER 070725 GABRIELLA SCARINGE CHERRI,218.24
2025-07-07,ACH deposit SHOPIFY TRANSFER 070725 GABRIELLA SCARINGE CHERRI,113.85
2025-07-07,ACH deposit TikTok Inc PAYMENT 070725 Shop Cherri LLC 000000XXXXX2960,57.86
2025-07-07,ACH deposit PAYPAL TRANSFER 070725 CHERRI 1043280138405,35.39
2025-07-07,ACH deposit TikTok Inc PAYMENT 070725 Shop Cherri LLC 000000XXXXX1628,3.52
2025-07-07,ACH deposit PAYPAL TRANSFER 070725 CHERRI 1043280147573,3.14
2025-07-07,ACH Withdrawal CLEARCO NN772DE 070725 Shop Cherri LLC EVWK,-125.76
2025-07-07,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070725 Shop Cherri LLC 40237601,-114.11
2025-07-07,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070725 Shop Cherri LLC 40240552,-67.12
2025-07-07,ACH Withdrawal PAYPAL INST XFER 070725 CHERRI ALIPAYUSINC,-59.91
2025-07-07,ACH Withdrawal PAYPAL INST XFER 070725 CHERRI PRINTFULINC,-44.16
2025-07-07,ACH Withdrawal PAYPAL INST XFER 070725 CHERRI ALIPAYUSINC,-39.69
2025-07-07,ACH Withdrawal GOOGLE APPS_COMME 070725 Gabriella Scaringe US00475RLZ,-31.35
2025-07-07,ACH Withdrawal PAYPAL INST XFER 070725 GABRIELLA SCARINGE DHLEXPRESSU,-20.41
2025-07-07,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070725 GABRIELLA SCARINGE M121113158133,-15.32
2025-07-07,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070725 GABRIELLA SCARINGE M121111027613,-4.15
2025-07-08,ACH deposit shopify TRANSFER 070825 GABRIELLA SCARINGE ST-R3H2L4V9J9M5,3975.38
2025-07-08,ACH deposit SHOPPAYINST AFRM PAYMENTS 070825 Cherri Z4FVO16VF0HJSGJ,325.29
2025-07-08,ACH deposit SHOPIFY TRANSFER 070825 GABRIELLA SCARINGE CHERRI,199.50
2025-07-08,ACH deposit TikTok Inc PAYMENT 070825 Shop Cherri LLC 000000XXXXX4457,142.14
2025-07-08,ACH deposit SHOPPAYINST AFRM PAYMENTS 070825 Cherri R1Q8O14PTJPH4X0,139.30
2025-07-08,ACH deposit TikTok Inc PAYMENT 070825 Shop Cherri LLC 000000XXXXX1642,131.10
2025-07-08,"ACH deposit TikTok Shop 2507075201 070825 Shop Cherri LLC USLCEWELSX,",7.00
2025-07-08,Debit Card Purchase 070825 IN INTEGRATED FINANCI 212 5745982 NJ,-200.00
2025-07-08,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070825 Shop Cherri LLC 40322361,-1400.12
2025-07-08,ACH Withdrawal SVCING SOLUTIONS BILLPAY 070825 GABRIELLA SCARINGE SERVICINGSOLUTI,-724.00
2025-07-08,ACH Withdrawal CLEARCO NN772DE 070825 Shop Cherri LLC BQVQ,-143.06
2025-07-08,ACH Withdrawal CLEARCO NN772DE 070825 Shop Cherri LLC AKGE,-131.18
2025-07-08,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070825 Shop Cherri LLC 40294110,-101.56
2025-07-08,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070825 GABRIELLA SCARINGE M121116325914,-66.38
2025-07-08,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070825 Shop Cherri LLC 40296961,-59.74
2025-07-08,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070825 GABRIELLA SCARINGE M121117179093,-32.31
2025-07-08,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070825 GABRIELLA SCARINGE M121115017829,-16.43
2025-07-09,ACH deposit shopify TRANSFER 070925 GABRIELLA SCARINGE ST-G3B8N6Q5Q8S2,704.77
2025-07-09,ACH deposit SHOPPAYINST AFRM PAYMENTS 070925 Cherri GROGFP9EX0E7KMZ,152.17
2025-07-09,ACH deposit SHOPIFY TRANSFER 070925 GABRIELLA SCARINGE CHERRI,107.88
2025-07-09,"ACH deposit TikTok Shop 2507085201 070925 Shop Cherri LLC USLCEWELSX,",33.23
2025-07-09,ACH Withdrawal CHASE CREDIT CRD EPAY 070925 GABRIELLA MARIE SCARIN 8546556049,-1000.00
2025-07-09,ACH Withdrawal PAYPAL INST XFER 070925 GABRIELLA SCARINGE GS1 US INC,-500.00
2025-07-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070925 Shop Cherri LLC 40328800,-456.97
2025-07-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070925 Shop Cherri LLC 40332280,-268.80
2025-07-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070925 Shop Cherri LLC 40408867,-227.15
2025-07-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070925 Shop Cherri LLC 40355979,-223.00
2025-07-09,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 070925 Shop Cherri LLC 40383458,-191.20
2025-07-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070925 Shop Cherri LLC 40411900,-133.62
2025-07-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070925 Shop Cherri LLC 40361534,-131.18
2025-07-09,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 070925 Shop Cherri LLC 40390950,-112.47
2025-07-09,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 070925 GABRIELLA SCARINGE M121118339947,-25.80
2025-07-10,ACH deposit shopify TRANSFER 071025 GABRIELLA SCARINGE ST-D6Z2H2N8Z3A3,511.76
2025-07-10,ACH deposit SHOPIFY TRANSFER 071025 GABRIELLA SCARINGE CHERRI,275.78
2025-07-10,ACH deposit TikTok Inc PAYMENT 071025 Shop Cherri LLC 000000XXXXX5884,54.04
2025-07-10,ACH deposit PAYPAL TRANSFER 071025 GABRIELLA SCARINGE 1043410610997,32.05
2025-07-10,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071025 Shop Cherri LLC 40442073,-122.03
2025-07-10,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071025 Shop Cherri LLC 40445061,-71.78
2025-07-10,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071025 GABRIELLA SCARINGE M121120251321,-28.28
2025-07-11,ACH deposit shopify TRANSFER 071125 GABRIELLA SCARINGE ST-N4X3Y5A5A1I5,257.31
2025-07-11,ACH deposit SHOPIFY TRANSFER 071125 GABRIELLA SCARINGE CHERRI,185.06
2025-07-11,ACH deposit TikTok Inc PAYMENT 071125 Shop Cherri LLC 000000XXXXX6637,13.67
2025-07-11,Mobile Debit Purchase 071125 AMAZON RETA NL7JK5700 SEATTLE WA,-39.46
2025-07-11,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071125 Shop Cherri LLC 40481875,-103.13
2025-07-11,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071125 Shop Cherri LLC 40484863,-60.67
2025-07-11,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071125 GABRIELLA SCARINGE M121122047331,-19.82
2025-07-11,ACH Withdrawal PAYPAL INST XFER 071125 CHERRI  GOOGLE GOOGLE O,-2.17
2025-07-14,ACH deposit shopify TRANSFER 071425 GABRIELLA SCARINGE ST-V6N3V4E6S1O6,277.97
2025-07-14,ACH deposit SHOPIFY TRANSFER 071425 GABRIELLA SCARINGE CHERRI,251.62
2025-07-14,ACH deposit SHOPIFY TRANSFER 071425 GABRIELLA SCARINGE CHERRI,79.91
2025-07-14,ACH deposit AFTERPAY 1217 EDI PAYMNT 071425 Gabriella Scaringe KWPzuYFvOh1Nif0,66.20
2025-07-14,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071425 Shop Cherri LLC 40515519,-48.73
2025-07-14,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071425 Shop Cherri LLC 40518508,-28.66
2025-07-14,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071425 GABRIELLA SCARINGE M121123780623,-18.67
2025-07-15,ATM Cash Deposit,4000.00
2025-07-15,ACH deposit shopify TRANSFER 071525 GABRIELLA SCARINGE ST-S5O9K5V0Q4O9,1204.00
2025-07-15,ACH deposit TikTok Inc PAYMENT 071525 Shop Cherri LLC 000000XXXXX1178,451.33
2025-07-15,ACH deposit AFTERPAY 1217 EDI PAYMNT 071525 Gabriella Scaringe YA8ZuniAt4WgmTp,144.77
2025-07-15,ACH deposit TikTok Inc PAYMENT 071525 Shop Cherri LLC 000000XXXXX3151,92.47
2025-07-15,ACH deposit TikTok Inc PAYMENT 071525 Shop Cherri LLC 000000XXXXX5106,61.42
2025-07-15,ACH deposit OrderProtectionc EDI PYMNTS 071525 Gabriella Scaringe 103395XXXXX3559,20.95
2025-07-15,ACH PAYMENT TO ....5474 UTIDMM6DMDW20WWNSMY INV 927B13600071 LRL 12,-600.00
2025-07-15,ACH PAYMENT TO ....5474 UTIDMM9BX7NFQVJ2IRM INV 927B13600072 MTB 12,-4812.50
2025-07-15,ACH Withdrawal CLEARCO NN772DE 071525 Shop Cherri LLC S9X4,-143.06
2025-07-15,ACH Withdrawal CLEARCO NN772DE 071525 Shop Cherri LLC W7RC,-131.18
2025-07-15,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071525 Shop Cherri LLC 40550846,-32.83
2025-07-15,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071525 GABRIELLA SCARINGE M121128626182,-20.51
2025-07-15,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071525 Shop Cherri LLC 40553743,-19.31
2025-07-15,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071525 GABRIELLA SCARINGE M121125671886,-9.65
2025-07-15,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071525 GABRIELLA SCARINGE M121127470801,-4.10
2025-07-16,ACH deposit SHOPIFY TRANSFER 071625 GABRIELLA SCARINGE ST-N2W7C5E5X8C8,345.21
2025-07-16,ACH deposit TikTok Inc PAYMENT 071625 Shop Cherri LLC 000000XXXXX5243,82.41
2025-07-16,Mobile Debit Purchase 071625 SHIPBOB COM      CHICAGO  IL,-2.42
2025-07-16,Mobile Debit Purchase 071625 AMZ AMAZON PAYMENTS  AMZN COM BIL WA,-39.99
2025-07-16,ACH Withdrawal WOVEN TECHNOLOGI SALE 071625 GABRIELLA SCARINGE,-2419.17
2025-07-16,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071625 Shop Cherri LLC 40585839,-134.21
2025-07-16,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071625 Shop Cherri LLC 40588999,-78.95
2025-07-16,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071625 Shop Cherri LLC 40641476,-73.10
2025-07-16,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071625 Shop Cherri LLC 40614578,-58.23
2025-07-16,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071625 Shop Cherri LLC 40647863,-43.00
2025-07-16,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071625 Shop Cherri LLC 40618590,-34.25
2025-07-16,ACH Withdrawal PAYPAL INST XFER 071625 CHERRI  CANVA,-14.99
2025-07-16,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071625 GABRIELLA SCARINGE M121129568139,-10.99
2025-07-17,ACH deposit shopify TRANSFER 071725 GABRIELLA SCARINGE ST-L7Y0Z6H6B0M4,332.40
2025-07-17,ACH deposit SHOPIFY TRANSFER 071725 GABRIELLA SCARINGE CHERRI,67.78
2025-07-17,ACH deposit TikTok Inc PAYMENT 071725 Shop Cherri LLC 000000XXXXX4589,67.64
2025-07-17,ACH Withdrawal STELLAR FASHION SALE 071725 GABRIELLA SCARINGE,-246.88
2025-07-17,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071725 Shop Cherri LLC 40673826,-58.42
2025-07-17,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071725 Shop Cherri LLC 40676938,-34.37
2025-07-17,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071725 GABRIELLA SCARINGE M121131329866,-10.56
2025-07-18,ACH deposit TikTok Inc PAYMENT 071825 Shop Cherri LLC 000000XXXXX5169,263.33
2025-07-18,ACH deposit SHOPIFY TRANSFER 071825 GABRIELLA SCARINGE ST-N1S9G7F1L0T1,178.21
2025-07-18,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 071825 Shop Cherri LLC 40713424,-45.79
2025-07-18,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 071825 Shop Cherri LLC 40716435,-26.94
2025-07-18,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 071825 GABRIELLA SCARINGE M121133453386,-5.68
2025-07-21,ACH deposit shopify TRANSFER 072125 GABRIELLA SCARINGE ST-Q5E1F0O3T7T7,527.05
2025-07-21,ACH deposit TikTok Inc PAYMENT 072125 Shop Cherri LLC 000000XXXXX7650,121.64
2025-07-21,ACH deposit SHOPIFY TRANSFER 072125 GABRIELLA SCARINGE CHERRI,78.99
2025-07-21,ACH deposit SHOPIFY TRANSFER 072125 GABRIELLA SCARINGE CHERRI,76.97
2025-07-21,ACH Withdrawal PAYPAL INST XFER 072125 CHERRI METAPLATFOR,-2000.00
2025-07-21,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 072125 Shop Cherri LLC 40747292,-117.00
2025-07-21,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 072125 Shop Cherri LLC 40750268,-68.83
2025-07-21,IAT ACH Withdrawal THREECOLTS INDIA IAT PAYPAL 072125 CHERRI 1043640383622,-49.00
2025-07-21,ACH Withdrawal PAYPAL INST XFER 072125 CHERRI GODADDY.COM,-22.19
2025-07-21,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 072125 GABRIELLA SCARINGE M121135216572,-3.28
2025-07-21,Overdraft charge DR AMT 3.28 0000000000 072125,-35.00
2025-07-21,Overdraft charge DR AMT 22.19 0000000000 072125,-35.00
2025-07-21,Overdraft charge DR AMT 49.00 0000000000 072125,-35.00
2025-07-21,Overdraft charge DR AMT 68.83 0000000000 072125,-35.00
2025-07-22,ACH deposit shopify TRANSFER 072225 GABRIELLA SCARINGE ST-S7Z4E0E9B4T7,696.76
2025-07-22,"Instant Transfer Received FROM ....6721, GABRIELLA MARIE SCAR UTIDMMP3IBA3RZOBVFA GABRIELLA MARIE SCAR",500.00
2025-07-22,"ACH deposit TikTok Shop 2507215201 072225 Shop Cherri LLC USLCEWELSX,",143.36
2025-07-22,ACH deposit TikTok Inc PAYMENT 072225 Shop Cherri LLC 000000XXXXX9924,76.98
2025-07-22,ACH deposit TikTok Inc PAYMENT 072225 Shop Cherri LLC 000000XXXXX2074,28.80
2025-07-22,Recur Mobile Debit Purchase 072225 SHOPIFY XXXXX6631 ELK GROVE VI IL,-766.00
2025-07-22,ACH Withdrawal CLEARCO NN772DE 072225 Shop Cherri LLC 88D6,-143.06
2025-07-22,ACH Withdrawal CLEARCO NN772DE 072225 Shop Cherri LLC RY4Z,-131.18
2025-07-22,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 072225 Shop Cherri LLC 40791036,-61.89
2025-07-22,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 072225 Shop Cherri LLC 40783977,-36.40
2025-07-22,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 072225 GABRIELLA SCARINGE M121137087459,-10.28
2025-07-22,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 072225 GABRIELLA SCARINGE M121139178240,-10.05
2025-07-22,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 072225 GABRIELLA SCARINGE M121140496371,-8.86
2025-07-23,ATM Cash Deposit,1270.00
2025-07-23,ACH deposit SHOPIFY TRANSFER 072325 GABRIELLA SCARINGE CHERRI,100.07
2025-07-23,ACH deposit TikTok Inc PAYMENT 072325 Shop Cherri LLC 000000XXXXX9517,91.42
2025-07-23,ACH deposit AFTERPAY 1217 EDI PAYMNT 072325 Gabriella Scaringe fRPcNWXRT7Uo2JG,82.00
2025-07-23,ACH deposit SHOPPAYINST AFRM PAYMENTS 072325 Cherri F6D94X35CDU1PHR,69.32
2025-07-23,ACH Withdrawal CAPITAL ONE ONLINE PMT 072325 Gabriella Marie Scarin CA0390EFD3B28AF,-200.00
2025-07-23,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 072325 Shop Cherri LLC 40843397,-56.75
2025-07-23,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 072325 Shop Cherri LLC 40897514,-34.97
2025-07-23,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 072325 Shop Cherri LLC 40836568,-33.38
2025-07-23,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 072325 Shop Cherri LLC 40870658,-24.98
2025-07-23,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 072325 Shop Cherri LLC 40874720,-14.69
2025-07-23,ACH Withdrawal SHOPIFY CREDIT SHOPIFY 072325 Shop Cherri LLC 40903993,-10.77
2025-07-23,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 072325 GABRIELLA SCARINGE M121141921065,-5.93
2025-07-24,ACH deposit shopify TRANSFER 072425 GABRIELLA SCARINGE ST-K1L0A7Y0A0B1,99.63
2025-07-24,ACH deposit SHOPIFY TRANSFER 072425 GABRIELLA SCARINGE CHERRI,63.00
2025-07-24,ACH deposit TikTok Inc PAYMENT 072425 Shop Cherri LLC 000000XXXXX8716,44.08
2025-07-24,Recur Mobile Debit Purchase 072425 LINKTREE LINKTREE SAN FRANCISC CA,-9.49
2025-07-24,ACH Withdrawal PAYPAL INST XFER 072425 CHERRI ALIPAYUSINC,-42.61
2025-07-24,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 072425 Shop Cherri LLC 40931152,-33.45
2025-07-24,ACH Withdrawal ORDERPROTECTION. ORDERPROTE 072425 GABRIELLA SCARINGE M121143562628,-1.75
2025-07-25,ACH deposit shopify TRANSFER 072525 GABRIELLA SCARINGE ST-V3T8A0J7S9J8,313.17
2025-07-25,ACH deposit TikTok Inc PAYMENT 072525 Shop Cherri LLC 000000XXXXX5507,95.74
2025-07-25,ACH Withdrawal SHOPIFY CAPITAL SHOPIFY 072525 Shop Cherri LLC 40970737,-72.67
2025-07-28,ATM Cash Deposit,3000.00
2025-07-28,ACH deposit shopify TRANSFER 072825 GABRIELLA SCARINGE ST-B2V2G1A9R6H9,578.73
